Data Variable,COUNTRY,ADM0_EN,ADM1_PCODE,ADM1_NAME,ISO3,ISO2,Latitude,Longitude,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG229,Luuka,UGA,UG,0.806760326,33.33774082,,,,0.700549319,0.708614854,0.716680389,0.724745924,0.732811459,0.740876994,0.748942529,0.757008064,0.765073599,0.781204669,0.797335739,0.813466808,0.829597878,0.845728948,0.861860018,0.877991088,0.894122158,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG231,Ngora,UGA,UG,1.499195362,33.75367035,,,,0.148625877,0.150686547,0.152489634,0.154292721,0.156095808,0.157898895,0.159959566,0.161762652,0.163565739,0.167687081,0.172066006,0.176187348,0.180566273,0.184687614,0.188808956,0.193187881,0.197309223,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG232,Serere,UGA,UG,1.491199325,33.37203125,,,,0.109242777,0.110757409,0.112082711,0.113408013,0.114733316,0.116058618,0.117573249,0.118898551,0.120223854,0.123253116,0.126471708,0.12950097,0.132719561,0.135748824,0.138778086,0.141996678,0.14502594,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG233,Butebo,UGA,UG,1.199167615,33.93772405,,,,0.294016262,0.298092744,0.301659666,0.305226587,0.308793509,0.312360431,0.316436913,0.320003835,0.323570756,0.33172372,0.340386244,0.348539208,0.357201733,0.365354696,0.37350766,0.382170185,0.390323149,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG234,Namisindwa,UGA,UG,0.873954731,34.36556258,,,,0.474975777,0.481561229,0.487323501,0.493085772,0.498848043,0.504610314,0.511195767,0.516958038,0.522720309,0.535891214,0.549885301,0.563056207,0.577050294,0.590221199,0.603392105,0.617386192,0.630557097,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG301,Adjumani,UGA,UG,3.226412717,31.76890256,,,,0.271015851,0.273278087,0.27599277,0.278707453,0.281422136,0.284136819,0.286399055,0.289113738,0.29182842,0.299067575,0.30630673,0.313545884,0.320785039,0.328024194,0.335263348,0.342502503,0.349741657,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG302,Apac,UGA,UG,1.890319766,32.56213137,,,,0.268700287,0.275496209,0.282814894,0.289610815,0.296406737,0.303725422,0.310521344,0.317840028,0.32463595,0.330386345,0.336659504,0.342409899,0.348683058,0.354433453,0.360183848,0.366457007,0.372207402,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG303,Arua,UGA,UG,2.956731361,31.13589823,,,,0.56571322,0.570435367,0.576101943,0.58176852,0.587435096,0.593101673,0.59782382,0.603490396,0.609156973,0.624267844,0.639378714,0.654489585,0.669600456,0.684711326,0.699822197,0.714933067,0.730043938,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG304,Gulu,UGA,UG,2.986881514,32.39169579,,,,0.348911436,0.357736045,0.367239469,0.376064077,0.384888686,0.39439211,0.403216718,0.412720143,0.421544751,0.429011727,0.43715752,0.444624496,0.452770288,0.460237264,0.467704241,0.475850033,0.483317009,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG305,Kitgum,UGA,UG,3.401667326,33.25757143,,,,0.144797669,0.148459866,0.152403772,0.15606597,0.159728167,0.163672073,0.167334271,0.171278176,0.174940374,0.178039157,0.181419647,0.18451843,0.18789892,0.190997703,0.194096486,0.197476976,0.200575759,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG306,Kotido,UGA,UG,3.027121884,33.98730408,,,,0.149071211,0.152841494,0.156901799,0.160672083,0.164442367,0.168502672,0.172272955,0.176333261,0.180103544,0.183293784,0.186774046,0.189964286,0.193444548,0.196634788,0.199825027,0.203305289,0.206495529,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG307,Lira,UGA,UG,2.30539224,32.96115983,,,,0.678017097,0.695165389,0.713632781,0.730781073,0.747929365,0.766396757,0.783545049,0.802012441,0.819160733,0.833670827,0.84950002,0.864010113,0.879839306,0.8943494,0.908859493,0.924688686,0.93919878,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG308,Moroto,UGA,UG,2.651442044,34.63082443,,,,0.079880888,0.081901222,0.084076966,0.0860973,0.088117633,0.090293377,0.092313711,0.094489455,0.096509789,0.098219302,0.100084226,0.101793739,0.103658662,0.105368175,0.107077689,0.108942612,0.110652125,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG309,Moyo,UGA,UG,3.540182355,31.68807828,,,,0.510729606,0.514992792,0.520108614,0.525224437,0.530340259,0.535456082,0.539719267,0.544835089,0.549950912,0.563593105,0.577235298,0.590877491,0.604519684,0.618161878,0.631804071,0.645446264,0.659088457,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG310,Nebbi,UGA,UG,2.433313912,31.17928289,,,,0.728034787,0.734111872,0.741404374,0.748696876,0.755989378,0.76328188,0.769358965,0.776651467,0.783943969,0.803390642,0.822837314,0.842283986,0.861730658,0.88117733,0.900624002,0.920070674,0.939517346,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG311,Nakapiripirit,UGA,UG,1.888506075,34.56214066,,,,0.078337159,0.080318449,0.082452146,0.084433436,0.086414726,0.088548423,0.090529713,0.09266341,0.0946447,0.096321176,0.098150059,0.099826535,0.101655418,0.103331894,0.10500837,0.106837254,0.10851373,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG312,Pader,UGA,UG,2.932352954,32.86631448,,,,0.154390176,0.158294986,0.162500166,0.166404976,0.170309786,0.174514966,0.178419775,0.182624955,0.186529765,0.189833835,0.193438275,0.196742345,0.200346785,0.203650855,0.206954925,0.210559365,0.213863435,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG313,Yumbe,UGA,UG,3.520798491,31.30262825,,,,0.47415649,0.478114391,0.482863871,0.487613352,0.492362833,0.497112313,0.501070214,0.505819695,0.510569175,0.523234457,0.535899739,0.548565021,0.561230303,0.573895585,0.586560867,0.599226148,0.61189143,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG314,Abim,UGA,UG,2.705968404,33.75232842,,,,0.072561945,0.07439717,0.076373565,0.078208789,0.080044014,0.082020409,0.083855633,0.085832029,0.087667253,0.089220135,0.090914188,0.09246707,0.094161124,0.095714006,0.097266888,0.098960941,0.100513823,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG315,Amolatar,UGA,UG,1.622219921,32.7384915,,,,0.261361585,0.267971897,0.275090695,0.281701008,0.28831132,0.295430118,0.302040431,0.309159229,0.315769541,0.321362882,0.327464709,0.333058051,0.339159878,0.344753219,0.35034656,0.356448387,0.362041728,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG316,Amuru,UGA,UG,3.049878472,31.96769159,,,,0.128623794,0.131876925,0.135380297,0.138633428,0.141886559,0.145389931,0.148643062,0.152146434,0.155399565,0.158152214,0.161155104,0.163907754,0.166910644,0.169663293,0.172415942,0.175418833,0.178171482,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG317,Dokolo,UGA,UG,1.940271949,33.07364664,,,,0.424703163,0.435444683,0.447012473,0.457753993,0.468495513,0.480063303,0.490804823,0.502372613,0.513114133,0.522203111,0.53211836,0.541207338,0.551122587,0.560211565,0.569300544,0.579215792,0.588304771,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG318,Kaabong,UGA,UG,3.610815358,34.02700657,,,,0.190161823,0.194971363,0.200150868,0.204960408,0.209769949,0.214949454,0.219758994,0.224938499,0.229748039,0.23381765,0.238257226,0.242326837,0.246766412,0.250836023,0.254905634,0.25934521,0.263414821,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG319,Koboko,UGA,UG,3.527946917,31.00681815,,,,0.757073413,0.763392891,0.770976264,0.778559637,0.78614301,0.793726383,0.800045861,0.807629234,0.815212607,0.835434935,0.855657263,0.875879591,0.89610192,0.916324248,0.936546576,0.956768904,0.976991233,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG320,Maracha,UGA,UG,3.239299232,30.92581723,,,,1.386286906,1.397858583,1.411744595,1.425630608,1.43951662,1.453402633,1.46497431,1.478860322,1.492746334,1.529775701,1.566805067,1.603834434,1.6408638,1.677893167,1.714922533,1.7519519,1.788981266,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG321,Oyam,UGA,UG,2.37524085,32.4834828,,,,0.392789357,0.402723719,0.413422261,0.423356623,0.433290984,0.443989527,0.453923888,0.464622431,0.474556792,0.48296279,0.492132969,0.500538967,0.509709147,0.518115145,0.526521143,0.535691322,0.54409732,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG322,Agago,UGA,UG,2.91350547,33.34499442,,,,0.188961701,0.193740888,0.198887704,0.203666891,0.208446078,0.213592895,0.218372082,0.223518899,0.228298086,0.232342013,0.23675357,0.240797498,0.245209055,0.249252983,0.25329691,0.257708467,0.261752395,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG323,Alebtong,UGA,UG,2.269259653,33.25425645,,,,0.341910442,0.350557983,0.359870719,0.368518259,0.377165799,0.386478535,0.395126076,0.404438811,0.413086352,0.420403501,0.428385846,0.435702996,0.443685341,0.45100249,0.45831964,0.466301985,0.473619134,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG324,Amudat,UGA,UG,1.807273929,34.87820083,,,,0.137384734,0.140859445,0.144601442,0.148076153,0.151550864,0.155292861,0.158767572,0.162509568,0.16598428,0.16892442,0.172131846,0.175071986,0.178279411,0.181219552,0.184159692,0.187367118,0.190307258,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG325,Kole,UGA,UG,2.295883707,32.76403328,,,,0.564183033,0.578452254,0.593819107,0.608088328,0.622357549,0.637724402,0.651993622,0.667360475,0.681629696,0.693703652,0.70687524,0.718949196,0.732120785,0.744194741,0.756268697,0.769440285,0.781514241,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG326,Lamwo,UGA,UG,3.553614457,32.72321311,,,,0.076058964,0.077982634,0.080054279,0.08197795,0.08390162,0.085973265,0.087896935,0.08996858,0.09189225,0.093519971,0.095295667,0.096923388,0.098699084,0.100326805,0.101954526,0.103730221,0.105357942,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG327,Napak,UGA,UG,2.395243335,34.26291395,,,,0.083106408,0.085208321,0.087471919,0.089573832,0.091675745,0.093939344,0.096041257,0.098304856,0.100406769,0.102185311,0.104125538,0.10590408,0.107844307,0.109622849,0.111401391,0.113341618,0.11512016,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG328,Nwoya,UGA,UG,2.530726145,31.83507479,,,,0.030593928,0.031367705,0.032201002,0.032974779,0.033748555,0.034581853,0.035355629,0.036188927,0.036962703,0.037617437,0.038331692,0.038986426,0.039700681,0.040355415,0.041010149,0.041724404,0.042379138,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG329,Otuke,UGA,UG,2.477849449,33.38175131,,,,0.105844185,0.108521178,0.111404094,0.114081087,0.11675808,0.119640995,0.122317988,0.125200904,0.127877897,0.130143045,0.132614115,0.134879263,0.137350334,0.139615481,0.141880629,0.1443517,0.146616848,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG330,Zombo,UGA,UG,2.521821663,30.89564248,,,,0.85976054,0.866937172,0.875549131,0.88416109,0.892773048,0.901385007,0.908561639,0.917173598,0.925785556,0.94875078,0.971716003,0.994681226,1.017646449,1.040611672,1.063576895,1.086542118,1.109507341,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG331,Omoro,UGA,UG,2.669483726,32.46499701,,,,0.239649014,0.245710176,0.252237581,0.258298743,0.264359905,0.27088731,0.276948471,0.283475876,0.289537038,0.294665714,0.300260632,0.305389308,0.310984226,0.316112902,0.321241577,0.326836496,0.331965171,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG332,Pakwach,UGA,UG,2.495707661,31.3706453,,,,0.437229187,0.440878846,0.445258437,0.449638028,0.454017619,0.458397211,0.46204687,0.466426461,0.470806052,0.482484962,0.494163872,0.505842782,0.517521692,0.529200601,0.540879511,0.552558421,0.564237331,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG401,Bundibugyo,UGA,UG,0.69835944,30.05559558,,,,0.56103159,0.578842116,0.596652643,0.61446317,0.632273696,0.650084223,0.66789475,0.685705276,0.703515803,0.702402645,0.701289487,0.699063171,0.697950013,0.696836855,0.695723697,0.69461054,0.692384224,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG402,Bushenyi,UGA,UG,-0.487785862,30.15882089,,,,0.445014471,0.449134976,0.45325548,0.457375984,0.461496489,0.465616993,0.469737497,0.473858002,0.477978506,0.493636423,0.509294339,0.524128155,0.539786072,0.555443988,0.571101905,0.586759821,0.601593637,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG404,Kabale,UGA,UG,-1.327720741,30.01817047,,,,0.550203717,0.555298195,0.560392674,0.565487153,0.570581632,0.575676111,0.58077059,0.585865069,0.590959547,0.610318567,0.629677587,0.648017711,0.66737673,0.68673575,0.70609477,0.725453789,0.743793913,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG405,Kabarole,UGA,UG,0.638942812,30.33364223,,,,0.555844019,0.573489861,0.591135703,0.608781545,0.626427387,0.644073229,0.661719071,0.679364912,0.697010754,0.695907889,0.694805024,0.692599294,0.691496429,0.690393564,0.689290698,0.688187833,0.685982103,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG406,Kasese,UGA,UG,0.120443404,30.00120615,,,,0.524338985,0.540984667,0.557630349,0.574276031,0.590921713,0.607567395,0.624213077,0.640858759,0.657504441,0.656464086,0.655423731,0.653343021,0.652302666,0.651262311,0.650221955,0.6491816,0.64710089,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG407,Kibaale,UGA,UG,0.805053613,31.06731156,,,,0.191822707,0.197912316,0.204001926,0.210091536,0.216181146,0.222270755,0.228360365,0.234449975,0.240539585,0.240158984,0.239778383,0.239017182,0.238636582,0.238255981,0.23787538,0.23749478,0.236733579,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG408,Kisoro,UGA,UG,-1.215304331,29.68035725,,,,0.515271984,0.520043021,0.524814057,0.529585094,0.534356131,0.539127168,0.543898205,0.548669242,0.553440279,0.571570219,0.589700159,0.606875892,0.625005832,0.643135772,0.661265712,0.679395653,0.696571385,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG409,Masindi,UGA,UG,1.746002295,31.71220257,,,,0.172131092,0.177595571,0.18306005,0.188524529,0.193989008,0.199453487,0.204917966,0.210382445,0.215846924,0.215505394,0.215163864,0.214480805,0.214139275,0.213797745,0.213456215,0.213114685,0.212431625,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG410,Mbarara,UGA,UG,-0.56809435,30.56955701,,,,0.35003359,0.353274642,0.356515694,0.359756746,0.362997797,0.366238849,0.369479901,0.372720953,0.375962004,0.388278001,0.400593998,0.412261784,0.424577781,0.436893777,0.449209774,0.461525771,0.473193557,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG411,Ntungamo,UGA,UG,-0.938605489,30.27462358,,,,0.324538349,0.327543334,0.330548318,0.333553303,0.336558288,0.339563272,0.342568257,0.345573242,0.348578227,0.359997168,0.37141611,0.382234055,0.393652997,0.405071939,0.416490881,0.427909823,0.438727768,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG412,Rukungiri,UGA,UG,-0.702346344,29.88837302,,,,0.330833305,0.333896576,0.336959847,0.340023119,0.34308639,0.346149661,0.349212933,0.352276204,0.355339475,0.366979907,0.378620338,0.389648114,0.401288546,0.412928977,0.424569408,0.436209839,0.447237616,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG413,Kamwenge,UGA,UG,0.228275041,30.49315837,,,,0.358924877,0.370319317,0.381713758,0.393108198,0.404502639,0.415897079,0.42729152,0.438685961,0.450080401,0.449368249,0.448656096,0.447231791,0.446519638,0.445807486,0.445095333,0.444383181,0.442958876,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG414,Kanungu,UGA,UG,-0.807665125,29.72552664,,,,0.281122768,0.283725756,0.286328745,0.288931733,0.291534722,0.29413771,0.296740699,0.299343688,0.301946676,0.311838033,0.32172939,0.331100148,0.340991505,0.350882862,0.360774218,0.370665575,0.380036334,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG415,Kyenjojo,UGA,UG,0.659387808,30.6620798,,,,0.358121941,0.369490892,0.380859842,0.392228793,0.403597743,0.414966694,0.426335644,0.437704595,0.449073545,0.448362986,0.447652426,0.446231308,0.445520748,0.444810189,0.444099629,0.44338907,0.441967951,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG417,Ibanda,UGA,UG,-0.076449746,30.48881812,,,,0.3342801,0.337375287,0.340470473,0.343565659,0.346660845,0.349756031,0.352851217,0.355946403,0.359041589,0.370803297,0.382565004,0.393707674,0.405469381,0.417231088,0.428992796,0.440754503,0.451897173,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG418,Isingiro,UGA,UG,-0.850429077,30.87702053,,,,0.199018304,0.200861067,0.202703829,0.204546591,0.206389353,0.208232115,0.210074877,0.211917639,0.213760401,0.220762897,0.227765393,0.234399336,0.241401832,0.248404328,0.255406824,0.26240932,0.269043263,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG419,Kiruhura,UGA,UG,-0.214690052,30.87267367,,,,0.073507332,0.074187956,0.074868579,0.075549203,0.076229826,0.07691045,0.077591073,0.078271697,0.07895232,0.081538689,0.084125058,0.086575303,0.089161672,0.091748041,0.09433441,0.096920779,0.099371024,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG420,Buhweju,UGA,UG,-0.328280156,30.33753479,,,,0.194402926,0.196202953,0.19800298,0.199803007,0.201603034,0.203403061,0.205203088,0.207003115,0.208803142,0.215643245,0.222483348,0.228963446,0.235803549,0.242643652,0.249483755,0.256323858,0.262803955,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG421,Kiryandongo,UGA,UG,2.025789796,32.04089968,,,,0.166548471,0.171835725,0.177122978,0.182410231,0.187697484,0.192984737,0.19827199,0.203559243,0.208846496,0.208516043,0.208185589,0.207524683,0.207194229,0.206863776,0.206533323,0.206202869,0.205541963,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG422,Kyegegwa,UGA,UG,0.453566437,31.00136012,,,,0.200561658,0.206928695,0.213295731,0.219662768,0.226029805,0.232396842,0.238763878,0.245130915,0.251497952,0.251100012,0.250702072,0.249906193,0.249508253,0.249110313,0.248712373,0.248314434,0.247518554,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG423,Mitooma,UGA,UG,-0.579988455,30.01280338,,,,0.412118394,0.415934305,0.419750216,0.423566127,0.427382038,0.431197949,0.43501386,0.438829771,0.442645682,0.457146144,0.471646606,0.485383886,0.499884348,0.51438481,0.528885272,0.543385734,0.557123014,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG424,Ntoroko,UGA,UG,1.013915797,30.36284741,,,,0.141882594,0.146386803,0.150891013,0.155395222,0.159899431,0.164403641,0.16890785,0.173412059,0.177916269,0.177634756,0.177353243,0.176790216,0.176508703,0.17622719,0.175945677,0.175664164,0.175101138,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG425,Rubirizi,UGA,UG,-0.249922477,29.99086157,,,,0.165315102,0.166845797,0.168376493,0.169907188,0.171437883,0.172968579,0.174499274,0.17602997,0.177560665,0.183377307,0.18919395,0.194704453,0.200521096,0.206337738,0.212154381,0.217971023,0.223481527,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG426,Sheema,UGA,UG,-0.600958623,30.32596028,,,,0.44442458,0.448539623,0.452654665,0.456769707,0.46088475,0.464999792,0.469114835,0.473229877,0.477344919,0.492982081,0.508619242,0.523433394,0.539070556,0.554707717,0.570344878,0.585982039,0.600796192,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG427,Kagadi,UGA,UG,1.017792864,30.81001212,,,,0.518676126,0.535142035,0.551607943,0.568073852,0.584539761,0.60100567,0.617471578,0.633937487,0.650403396,0.649374276,0.648345157,0.646286919,0.645257799,0.64422868,0.643199561,0.642170441,0.640112203,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG428,Kakumiro,UGA,UG,0.987512945,31.2977318,,,,0.208643548,0.215267152,0.221890757,0.228514362,0.235137967,0.241761571,0.248385176,0.255008781,0.261632385,0.26121841,0.260804435,0.259976484,0.259562509,0.259148534,0.258734558,0.258320583,0.257492632,,,
GDL-Mean-years-education-of-men-aged-20+-data,Uganda,Uganda,UG429,Rubanda,UGA,UG,-1.168596853,29.86615014,,,,0.41869853,0.422575368,0.426452206,0.430329045,0.434205883,0.438082721,0.441959559,0.445836398,0.449713236,0.464445221,0.479177207,0.493133824,0.50786581,0.522597795,0.53732978,0.552061765,0.566018383,,,
